"Rule ID","Link","Link","Link","Link","Link","Title","Body","Title","Body"
"hsearch-00230","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_lucene_renamed_and_repackaged_classes","","","Renamed package for TeeSinkTokenFilter in Lucene 4.x","Lucene's core and contrib analyzers, along with Solr's analyzers, were consolidated into lucene/analysis module.
                     During the refactoring package name have changed for `org.apache.lucene.analysis.TeeSinkTokenFilter` to `org.apache.lucene.analysis.sinks.TeeSinkTokenFilter`.",""
"hsearch-00231","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_lucene_renamed_and_repackaged_classes","","","Renamed package for {type} in Lucene 4.x","Lucene's core and contrib analyzers, along with Solr's analyzers, were consolidated into lucene/analysis module.
                     During the refactoring package name have changed for `org.apache.lucene.analysis.{type}` to `org.apache.lucene.analysis.charfilter.{type}`.",""
"hsearch-00232","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_lucene_renamed_and_repackaged_classes","","","Renamed package for {type} in Lucene 4.x","Lucene's core and contrib analyzers, along with Solr's analyzers, were consolidated into lucene/analysis module.
                     During the refactoring package name have changed for `org.apache.lucene.analysis.{type}` to `org.apache.lucene.analysis.util.{type}`.",""
"hsearch-00233","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_lucene_renamed_and_repackaged_classes","","","Renamed package for ReusableAnalyzerBase in Lucene 4.x","Lucene's core and contrib analyzers, along with Solr's analyzers, were consolidated into lucene/analysis module.
                     During the refactoring class name have changed for `org.apache.lucene.analysis.ReusableAnalyzerBase` to `org.apache.lucene.analysis.Analyzer`.",""
"hsearch-00234","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_lucene_renamed_and_repackaged_classes","","","Renamed package for CharacterUtils in Lucene 4.x","Lucene's core and contrib analyzers, along with Solr's analyzers, were consolidated into lucene/analysis module.
                     During the refactoring package name have changed for `org.apache.lucene.util.CharacterUtils` to `org.apache.lucene.analysis.util.CharacterUtils`.",""
"hsearch-00235","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_lucene_renamed_and_repackaged_classes","","","Renamed package for {type} in Lucene 4.x","Lucene's core and contrib analyzers, along with Solr's analyzers, were consolidated into lucene/analysis module.
                     During the refactoring package name have changed for `org.apache.lucene.search.function.{type}` to `org.apache.lucene.queries.{type}`.",""
"hsearch-00236","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_lucene_renamed_and_repackaged_classes","","","Renamed package for NumericIndexDocValueSource in Lucene 4.x","Lucene's core and contrib analyzers, along with Solr's analyzers, were consolidated into lucene/analysis module.
                     During the refactoring package name have changed for `org.apache.lucene.search.function.NumericIndexDocValueSource` to `org.apache.lucene.queries.function.valuesource.NumericIndexDocValueSource`.",""
"hsearch-00237","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_lucene_renamed_and_repackaged_classes","","","Renamed package for {type} in Lucene 4.x","Lucene's core and contrib analyzers, along with Solr's analyzers, were consolidated into lucene/analysis module.
                     During the refactoring package name have changed for `org.apache.lucene.search.function.{type}` to `org.apache.lucene.queries.function.{type}`.",""
"hsearch-00238","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_lucene_renamed_and_repackaged_classes","","","Renamed package for {type} in Lucene 4.x","Lucene's core and contrib analyzers, along with Solr's analyzers, were consolidated into lucene/analysis module.
                     During the refactoring package name have changed for `org.apache.lucene.search.function.{type}` to `org.apache.lucene.queries.function.valuesources.{type}`.",""
"hsearch-00239","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","","","Apache Solr class {type} moved into Lucene 4.x","Solr utilities class `org.apache.solr.analysis.{type}` was moved into Apache Lucene so you can use `org.apache.lucene.analysis.util.{type}`.",""
"hsearch-00240","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_deprecated_methods","","","","","Removed method MassIndexer#threadsForIndexWriter in Hibernate Search 5","Method `org.hibernate.search.MassIndexer#threadsForIndexWriter(int)` was removed in Hibernate Search 5.",""
"eap6-xml-01000","https://docs.jboss.org/author/display/WFLY10/How+do+I+migrate+my+application+from+AS7+to+WildFly#HowdoImigratemyapplicationfromAS7toWildFly-CMPEntityEJBs","","","","","CMP Entity EJB configuration.","CMP entity beans are no longer supported in JBoss EAP 7. User is requested to use JPA entities that fully replaced the functionality provided by CMP beans.
                    CMP configuration provided in this ejb-jar.xml should be configured using JPA persistence.xml or using JPA annotations.",""
"eap6-xml-01500","","","","","","BMP Entity EJB configuration.","BMP entity beans are no longer supported in JBoss EAP 7. User is requested to use JPA entities that fully replaced the functionality provided by BMP beans.
                   BMP configuration provided in this ejb-jar.xml should be configured using JPA persistence.xml or using JPA annotations.",""
"eap6-xml-02000","https://docs.jboss.org/author/display/WFLY10/How+do+I+migrate+my+application+from+AS7+to+WildFly#HowdoImigratemyapplicationfromAS7toWildFly-JBossWebValves","","","","","Valve is not supported in JBoss EAP 7.","JBoss Web was replaced by Undertow, which does not contain support for the Valve functionality. It may be needed to migrate to Undertow handlers.",""
"eap6-xml-03000","https://docs.jboss.org/author/display/WFLY10/How+do+I+migrate+my+application+from+AS7+to+WildFly#HowdoImigratemyapplicationfromAS7toWildFly-JAXRPC","","","","","JAX-RPC specific configuration.","JAX-RPC support was removed in JBoss EAP 7. All the RPC calls will need to be migrated to JAX-WS.",""
"eap6-xml-04000","https://docs.jboss.org/author/display/WFLY8/Admin+Guide","","","","","JSR-88 deployment plans are no more supported by JBoss EAP7.","This file should be removed and instead rely on proprietary functionality to automate deployments. Please consult EAP 7 admin documentation to learn about such functionality.",""
"eap6-xml-05000","https://docs.jboss.org/author/display/WFLY10/How+do+I+migrate+my+application+from+AS7+to+WildFly#HowdoImigratemyapplicationfromAS7toWildFly-ProprietaryJMSResourceDefinitions","","","","","Proprietary JMS Resource Definitions","The proprietary XML descriptors, previously used to setup JMS resources, are deprecated in EAP 7.
    An updated version of this file was generated using XSLT transformation.",""
"eap6-xml-06000","","","","","","JBoss deployment structure - specifies application dependencies","Verify in advance that all the modules this application depends on still exist.",""
"eap6-xml-07000","https://docs.jboss.org/author/display/WFLY10/How+do+I+migrate+my+application+from+AS7+to+WildFly#HowdoImigratemyapplicationfromAS7toWildFly-StatefulSessionEJBClustering","","","","","Stateful Session EJB Clustering configuration changes in EAP 7","
                        The `clustered` element is ignored in EAP 7 and is not useful. In case the application is started using HA profile, the replication will be done automatically.
                    ",""
